lat,lon,speed,temperature
-37.854413,145.120000,97.59,20.41
-37.851573,145.110000,86.71,15.46
-37.848694,145.110629,84.88,16.28
-37.845000,145.117410,73.76,10.10
-37.845000,145.117410,73.76,10.10
-37.854413,145.120000,97.59,20.41
-37.845000,145.117410,73.76,10.10
-37.851573,145.110000,86.71,15.46
-37.848694,145.110629,84.88,16.28
-37.854413,145.120000,97.59,20.41
-37.847963,145.111201,39.24,19.91
-37.847963,145.111201,39.24,19.91
-37.847963,145.111201,39.24,19.91
-37.851518,145.112515,77.26,21.74
-37.851518,145.112515,77.26,21.74
-37.851518,145.112515,77.26,21.74
-37.848876,145.110000,14.52,20.08
-37.851513,145.110000,37.74,18.41
-37.851513,145.110000,37.74,18.41
-37.849530,145.117709,15.51,23.38
-37.848876,145.110000,14.52,20.08
-37.849530,145.117709,15.51,23.38
-37.851513,145.110000,37.74,18.41
-37.848876,145.110000,14.52,20.08
-37.849530,145.117709,15.51,23.38
-37.852350,145.119482,0.57,24.17
-37.852350,145.119482,0.57,24.17
-37.852350,145.119482,0.57,24.17
-37.847984,145.110000,91.45,16.39
-37.847984,145.110000,91.45,16.39
-37.847984,145.110000,91.45,16.39
-37.848003,145.112688,73.74,23.72
-37.848003,145.112688,73.74,23.72
-37.848003,145.112688,73.74,23.72
-37.845000,145.114276,72.30,16.81
-37.845000,145.114276,72.30,16.81
-37.845000,145.114276,72.30,16.81
-37.849310,145.110000,95.43,16.08
-37.849310,145.110000,95.43,16.08
-37.849310,145.110000,95.43,16.08
-37.849222,145.119098,31.83,11.13
-37.849222,145.119098,31.83,11.13
-37.849222,145.119098,31.83,11.13
-37.851862,145.110000,27.42,12.16
-37.849057,145.110000,13.36,19.41
-37.851862,145.110000,27.42,12.16
-37.849057,145.110000,13.36,19.41
-37.849057,145.110000,13.36,19.41
-37.851862,145.110000,27.42,12.16
-37.848324,145.120000,71.19,17.50
-37.845348,145.114942,55.69,13.87
-37.849233,145.116408,10.15,24.74
-37.848324,145.120000,71.19,17.50
-37.849233,145.116408,10.15,24.74
-37.845348,145.114942,55.69,13.87
-37.849233,145.116408,10.15,24.74
-37.848324,145.120000,71.19,17.50
-37.845348,145.114942,55.69,13.87
-37.847991,145.113862,11.81,14.21
-37.847991,145.113862,11.81,14.21
-37.847991,145.113862,11.81,14.21
-37.849748,145.113579,41.15,10.71
-37.849748,145.113579,41.15,10.71
-37.849748,145.113579,41.15,10.71
-37.849101,145.110000,60.46,13.28
-37.845000,145.118998,40.10,23.10
-37.845000,145.118998,40.10,23.10
-37.849101,145.110000,60.46,13.28
-37.845000,145.118998,40.10,23.10
-37.849101,145.110000,60.46,13.28
-37.845000,145.116961,53.72,21.71
-37.845000,145.116961,53.72,21.71
-37.845000,145.116961,53.72,21.71
-37.847220,145.110898,17.42,16.92
-37.847220,145.110898,17.42,16.92
-37.847220,145.110898,17.42,16.92
-37.845000,145.116695,40.20,11.88
-37.849495,145.116986,5.25,12.87
-37.845000,145.116695,40.20,11.88
-37.845000,145.116695,40.20,11.88
-37.848929,145.117210,99.33,23.97
-37.849495,145.116986,5.25,12.87
-37.848929,145.117210,99.33,23.97
-37.849495,145.116986,5.25,12.87
-37.848929,145.117210,99.33,23.97
-37.846204,145.110000,7.37,18.51
-37.846204,145.110000,7.37,18.51
-37.846204,145.110000,7.37,18.51
-37.845939,145.110000,1.92,16.57
-37.845000,145.119629,55.78,16.03
-37.850870,145.114333,27.13,11.90
-37.850959,145.118478,66.10,22.97
-37.846897,145.120000,21.72,19.08
-37.845939,145.110000,1.92,16.57
-37.845000,145.119629,55.78,16.03
-37.845939,145.110000,1.92,16.57
-37.845000,145.119629,55.78,16.03
-37.850959,145.118478,66.10,22.97
-37.850870,145.114333,27.13,11.90
-37.846897,145.120000,21.72,19.08
-37.846897,145.120000,21.72,19.08
-37.850870,145.114333,27.13,11.90
-37.850959,145.118478,66.10,22.97
-37.846933,145.110000,65.15,18.50
-37.846933,145.110000,65.15,18.50
-37.846933,145.110000,65.15,18.50
-37.850410,145.120000,33.79,19.95
-37.850410,145.120000,33.79,19.95
-37.850410,145.120000,33.79,19.95
-37.845000,145.120000,95.17,12.42
-37.845000,145.120000,95.17,12.42
-37.845000,145.120000,95.17,12.42
-37.847258,145.120000,9.92,14.71
-37.847258,145.120000,9.92,14.71
-37.847258,145.120000,9.92,14.71
-37.854731,145.117320,6.17,16.60
-37.854731,145.117320,6.17,16.60
-37.854731,145.117320,6.17,16.60
-37.845000,145.110000,46.83,17.89
-37.845000,145.110000,46.83,17.89
-37.845000,145.110000,46.83,17.89
-37.855000,145.116747,4.54,20.05
-37.855000,145.116747,4.54,20.05
-37.855000,145.116747,4.54,20.05
-37.848903,145.119567,81.44,23.88
-37.848903,145.119567,81.44,23.88
-37.848903,145.119567,81.44,23.88
-37.845000,145.117232,92.39,17.21
-37.845000,145.117232,92.39,17.21
-37.845000,145.117232,92.39,17.21
-37.850064,145.120000,79.49,15.55
-37.850064,145.120000,79.49,15.55
-37.850064,145.120000,79.49,15.55
-37.845000,145.110000,83.29,24.22
-37.845000,145.110000,83.29,24.22
-37.845000,145.110000,83.29,24.22
-37.848491,145.120000,43.81,17.08
-37.848491,145.120000,43.81,17.08
-37.845000,145.113421,68.17,17.70
-37.855000,145.116817,87.37,13.58
-37.848491,145.120000,43.81,17.08
-37.855000,145.116817,87.37,13.58
-37.845000,145.113421,68.17,17.70
-37.855000,145.116817,87.37,13.58
-37.845000,145.113421,68.17,17.70
-37.848056,145.120000,1.23,11.04
-37.848056,145.120000,1.23,11.04
-37.848056,145.120000,1.23,11.04
-37.846809,145.114601,44.35,12.32
-37.846809,145.114601,44.35,12.32
-37.846809,145.114601,44.35,12.32
-37.845000,145.120000,82.29,11.28
-37.845000,145.120000,82.29,11.28
-37.845000,145.120000,82.29,11.28
-37.845000,145.110000,92.94,21.53
-37.845000,145.110000,92.94,21.53
-37.845000,145.110000,92.94,21.53
-37.845000,145.120000,69.91,10.54
-37.845000,145.120000,69.91,10.54
-37.845000,145.120000,69.91,10.54
-37.855000,145.118184,18.81,16.38
-37.855000,145.118184,18.81,16.38
-37.855000,145.118184,18.81,16.38
-37.848043,145.114981,76.56,18.04
-37.848043,145.114981,76.56,18.04
-37.848043,145.114981,76.56,18.04
-37.845000,145.120000,60.21,19.17
-37.845000,145.120000,60.21,19.17
-37.845986,145.110000,37.49,22.23
-37.845000,145.120000,60.21,19.17
-37.845986,145.110000,37.49,22.23
-37.845986,145.110000,37.49,22.23
-37.855000,145.120000,71.16,19.78
-37.855000,145.120000,71.16,19.78
-37.855000,145.120000,71.16,19.78
-37.845000,145.118905,13.74,24.19
-37.845000,145.118905,13.74,24.19
-37.845000,145.118905,13.74,24.19
-37.850171,145.110903,19.30,12.25
-37.850171,145.110903,19.30,12.25
-37.850171,145.110903,19.30,12.25
-37.855000,145.120000,74.14,12.62
-37.845000,145.120000,94.74,19.54
-37.847027,145.120000,89.07,23.59
-37.847027,145.120000,89.07,23.59
-37.845000,145.120000,94.74,19.54
-37.855000,145.120000,74.14,12.62
-37.845000,145.110000,9.97,15.70
-37.847027,145.120000,89.07,23.59
-37.845000,145.110000,9.97,15.70
-37.855000,145.120000,74.14,12.62
-37.845000,145.120000,94.74,19.54
-37.845000,145.110000,9.97,15.70
-37.846115,145.110000,45.60,14.24
-37.846115,145.110000,45.60,14.24
-37.846115,145.110000,45.60,14.24
-37.847439,145.120000,84.44,21.35
-37.855000,145.120000,86.88,10.13
-37.847439,145.120000,84.44,21.35
-37.855000,145.120000,86.88,10.13
-37.847439,145.120000,84.44,21.35
-37.855000,145.120000,86.88,10.13
-37.846430,145.118851,63.52,23.71
-37.845000,145.110000,6.53,18.52
-37.846430,145.118851,63.52,23.71
-37.845000,145.110000,6.53,18.52
-37.845000,145.110000,6.53,18.52
-37.846430,145.118851,63.52,23.71
-37.850320,145.110373,44.51,23.27
-37.850320,145.110373,44.51,23.27
-37.850320,145.110373,44.51,23.27
-37.849059,145.110000,41.66,23.45
-37.852386,145.120000,60.60,22.84
-37.849059,145.110000,41.66,23.45
-37.852386,145.120000,60.60,22.84
-37.849059,145.110000,41.66,23.45
-37.852386,145.120000,60.60,22.84
-37.855000,145.120000,58.51,15.10
-37.855000,145.120000,58.51,15.10
-37.855000,145.120000,58.51,15.10
-37.845355,145.120000,58.66,13.06
-37.845355,145.120000,58.66,13.06
-37.845355,145.120000,58.66,13.06
-37.845680,145.110000,99.39,22.27
-37.845680,145.110000,99.39,22.27
-37.845680,145.110000,99.39,22.27
-37.847407,145.120000,96.90,15.56
-37.847407,145.120000,96.90,15.56
-37.847407,145.120000,96.90,15.56
-37.851008,145.113003,12.66,22.68
-37.851008,145.113003,12.66,22.68
-37.851008,145.113003,12.66,22.68
-37.845000,145.118568,71.92,16.47
-37.845000,145.118568,71.92,16.47
-37.845000,145.118568,71.92,16.47
-37.850357,145.117269,63.00,20.24
-37.850357,145.117269,63.00,20.24
-37.850357,145.117269,63.00,20.24
-37.845000,145.110000,61.73,11.38
-37.845000,145.110000,61.73,11.38
-37.845000,145.110000,61.73,11.38
-37.849378,145.120000,27.16,22.70
-37.849378,145.120000,27.16,22.70
-37.847720,145.120000,29.56,14.20
-37.847720,145.120000,29.56,14.20
-37.850984,145.110196,12.51,23.80
-37.850984,145.110196,12.51,23.80
-37.847720,145.120000,29.56,14.20
-37.849378,145.120000,27.16,22.70
-37.850984,145.110196,12.51,23.80
-37.845000,145.115118,54.87,15.74
-37.845000,145.115118,54.87,15.74
-37.845000,145.115118,54.87,15.74
-37.846480,145.112962,80.48,23.50
-37.846480,145.112962,80.48,23.50
-37.845000,145.120000,68.44,14.69
-37.846480,145.112962,80.48,23.50
-37.845000,145.120000,68.44,14.69
-37.846903,145.120000,86.42,23.30
-37.855000,145.111021,76.55,17.78
-37.855000,145.111021,76.55,17.78
-37.846903,145.120000,86.42,23.30
-37.845000,145.120000,68.44,14.69
-37.846903,145.120000,86.42,23.30
-37.855000,145.111021,76.55,17.78
-37.845000,145.110736,62.57,12.00
-37.845000,145.110736,62.57,12.00
-37.845000,145.110736,62.57,12.00
-37.845996,145.112372,84.22,21.93
-37.845996,145.112372,84.22,21.93
-37.845996,145.112372,84.22,21.93
-37.849836,145.115702,26.28,17.89
-37.849836,145.115702,26.28,17.89
-37.845197,145.117253,27.59,12.04
-37.855000,145.110000,94.44,20.66
-37.849836,145.115702,26.28,17.89
-37.855000,145.110000,94.44,20.66
-37.845197,145.117253,27.59,12.04
-37.845197,145.117253,27.59,12.04
-37.855000,145.110000,94.44,20.66
-37.848389,145.110000,80.52,14.95
-37.848389,145.110000,80.52,14.95
-37.848389,145.110000,80.52,14.95
-37.851692,145.118295,34.64,17.71
-37.845623,145.110019,62.19,23.72
-37.851692,145.118295,34.64,17.71
-37.849325,145.113468,84.36,21.39
-37.845623,145.110019,62.19,23.72
-37.849325,145.113468,84.36,21.39
-37.846035,145.112534,80.84,18.45
-37.851692,145.118295,34.64,17.71
-37.845623,145.110019,62.19,23.72
-37.849325,145.113468,84.36,21.39
-37.846035,145.112534,80.84,18.45
-37.855000,145.113541,9.83,24.29
-37.846035,145.112534,80.84,18.45
-37.855000,145.113541,9.83,24.29
-37.855000,145.113541,9.83,24.29
-37.849075,145.115706,85.68,16.28
-37.849075,145.115706,85.68,16.28
-37.849075,145.115706,85.68,16.28
-37.849006,145.112124,22.81,11.26
-37.855000,145.113295,28.72,13.03
-37.853292,145.116836,5.40,24.24
-37.849006,145.112124,22.81,11.26
-37.849006,145.112124,22.81,11.26
-37.853292,145.116836,5.40,24.24
-37.855000,145.113295,28.72,13.03
-37.853292,145.116836,5.40,24.24
-37.845123,145.110000,45.34,10.60
-37.855000,145.113295,28.72,13.03
-37.845123,145.110000,45.34,10.60
-37.845123,145.110000,45.34,10.60
-37.851841,145.115967,56.12,21.11
-37.851841,145.115967,56.12,21.11
-37.851841,145.115967,56.12,21.11
-37.855000,145.114165,42.84,10.61
-37.850503,145.110000,15.18,13.15
-37.850503,145.110000,15.18,13.15
-37.855000,145.114165,42.84,10.61
-37.855000,145.120000,79.46,12.67
-37.855000,145.120000,79.46,12.67
-37.855000,145.120000,79.46,12.67
-37.850503,145.110000,15.18,13.15
-37.855000,145.114165,42.84,10.61
-37.845209,145.114887,20.73,24.10
-37.845209,145.114887,20.73,24.10
-37.845209,145.114887,20.73,24.10
-37.851130,145.113287,38.40,15.66
-37.851130,145.113287,38.40,15.66
-37.851130,145.113287,38.40,15.66
-37.853376,145.120000,49.80,11.75
-37.849882,145.113895,68.81,11.01
-37.849882,145.113895,68.81,11.01
-37.853376,145.120000,49.80,11.75
-37.853376,145.120000,49.80,11.75
-37.849882,145.113895,68.81,11.01
-37.853562,145.112646,43.37,15.42
-37.853562,145.112646,43.37,15.42
-37.853562,145.112646,43.37,15.42
-37.847952,145.117116,95.04,14.64
-37.847952,145.117116,95.04,14.64
-37.847952,145.117116,95.04,14.64
-37.850902,145.112657,70.53,14.18
-37.850902,145.112657,70.53,14.18
-37.850902,145.112657,70.53,14.18
-37.853891,145.120000,85.73,22.11
-37.855000,145.110000,24.77,13.29
-37.855000,145.110000,24.77,13.29
-37.853891,145.120000,85.73,22.11
-37.855000,145.110000,24.77,13.29
-37.853891,145.120000,85.73,22.11
-37.852438,145.110840,9.69,10.93
-37.852438,145.110840,9.69,10.93
-37.852438,145.110840,9.69,10.93
-37.852928,145.114381,53.21,18.78
-37.852928,145.114381,53.21,18.78
-37.852928,145.114381,53.21,18.78
-37.853369,145.113128,92.22,19.51
-37.853369,145.113128,92.22,19.51
-37.853369,145.113128,92.22,19.51
-37.851233,145.114326,20.26,23.42
-37.849126,145.110000,76.12,12.71
-37.851233,145.114326,20.26,23.42
-37.849126,145.110000,76.12,12.71
-37.851233,145.114326,20.26,23.42
-37.849126,145.110000,76.12,12.71
-37.853123,145.120000,47.33,24.33
-37.853123,145.120000,47.33,24.33
-37.853123,145.120000,47.33,24.33
-37.851347,145.114777,52.50,15.48
-37.851347,145.114777,52.50,15.48
-37.851347,145.114777,52.50,15.48
-37.850052,145.110000,71.87,18.89
-37.850052,145.110000,71.87,18.89
-37.850052,145.110000,71.87,18.89
-37.849416,145.114691,18.70,22.70
-37.851675,145.118704,99.17,14.75
-37.849416,145.114691,18.70,22.70
-37.848000,145.111412,67.05,10.10
-37.848000,145.111412,67.05,10.10
-37.851675,145.118704,99.17,14.75
-37.851675,145.118704,99.17,14.75
-37.848000,145.111412,67.05,10.10
-37.849416,145.114691,18.70,22.70
-37.850613,145.112652,23.08,14.44
-37.850613,145.112652,23.08,14.44
-37.850613,145.112652,23.08,14.44
-37.855000,145.110000,2.73,24.38
-37.855000,145.110000,2.73,24.38
-37.855000,145.110000,2.73,24.38
-37.847480,145.120000,44.69,17.79
-37.853138,145.112513,73.26,14.93
-37.853138,145.112513,73.26,14.93
-37.847480,145.120000,44.69,17.79
-37.848011,145.112272,92.82,16.83
-37.848011,145.112272,92.82,16.83
-37.853138,145.112513,73.26,14.93
-37.848011,145.112272,92.82,16.83
-37.847480,145.120000,44.69,17.79
-37.854546,145.110000,12.64,20.79
-37.854546,145.110000,12.64,20.79
-37.854546,145.110000,12.64,20.79
-37.855000,145.110000,51.23,15.74
-37.855000,145.110000,51.23,15.74
-37.855000,145.110000,51.23,15.74
-37.845000,145.111703,48.76,14.73
-37.845000,145.111703,48.76,14.73
-37.845000,145.111703,48.76,14.73
-37.848830,145.114618,95.90,21.69
-37.853896,145.112007,95.94,20.62
-37.848830,145.114618,95.90,21.69
-37.847418,145.116803,53.66,24.25
-37.853896,145.112007,95.94,20.62
-37.848830,145.114618,95.90,21.69
-37.853896,145.112007,95.94,20.62
-37.847418,145.116803,53.66,24.25
-37.847418,145.116803,53.66,24.25
-37.855000,145.110000,32.97,12.96
-37.847585,145.114174,77.11,13.86
-37.855000,145.110000,32.97,12.96
-37.847585,145.114174,77.11,13.86
-37.846581,145.110000,33.15,10.67
-37.845000,145.112152,53.82,22.29
-37.846581,145.110000,33.15,10.67
-37.845000,145.112152,53.82,22.29
-37.846581,145.110000,33.15,10.67
-37.847585,145.114174,77.11,13.86
-37.855000,145.110000,32.97,12.96
-37.845000,145.112152,53.82,22.29
-37.851067,145.114567,11.49,18.31
-37.851067,145.114567,11.49,18.31
-37.851067,145.114567,11.49,18.31
-37.855000,145.110924,28.63,19.84
-37.855000,145.110924,28.63,19.84
-37.855000,145.110924,28.63,19.84
-37.851572,145.110000,44.39,20.39
-37.846302,145.112689,43.76,13.97
-37.846302,145.112689,43.76,13.97
-37.851572,145.110000,44.39,20.39
-37.851572,145.110000,44.39,20.39
-37.846302,145.112689,43.76,13.97
-37.845905,145.110639,13.64,18.70
-37.845905,145.110639,13.64,18.70
-37.845905,145.110639,13.64,18.70
-37.852634,145.110606,31.63,12.71
-37.852634,145.110606,31.63,12.71
-37.852634,145.110606,31.63,12.71
-37.855000,145.110000,72.64,13.56
-37.855000,145.110000,72.64,13.56
-37.855000,145.110000,72.64,13.56
-37.845000,145.110000,96.63,11.87
-37.853064,145.110000,84.75,18.01
-37.849430,145.110000,46.59,10.27
-37.853064,145.110000,84.75,18.01
-37.845000,145.110000,96.63,11.87
-37.849430,145.110000,46.59,10.27
-37.853064,145.110000,84.75,18.01
-37.849430,145.110000,46.59,10.27
-37.845000,145.110000,96.63,11.87
-37.854784,145.110000,50.59,11.48
-37.854784,145.110000,50.59,11.48
-37.854784,145.110000,50.59,11.48
-37.855000,145.114840,23.35,19.28
-37.855000,145.114840,23.35,19.28
-37.855000,145.114840,23.35,19.28
-37.845000,145.110000,29.58,12.96
-37.855000,145.113970,48.70,23.86
-37.855000,145.113970,48.70,23.86
-37.845000,145.110000,29.58,12.96
-37.849821,145.111418,93.30,18.50
-37.855000,145.113970,48.70,23.86
-37.849821,145.111418,93.30,18.50
-37.845000,145.110000,29.58,12.96
-37.849821,145.111418,93.30,18.50
-37.855000,145.110529,99.34,17.95
-37.855000,145.110529,99.34,17.95
-37.855000,145.110529,99.34,17.95
-37.854243,145.117362,90.86,10.06
-37.854243,145.117362,90.86,10.06
-37.854243,145.117362,90.86,10.06
-37.845371,145.110000,25.79,13.60
-37.845371,145.110000,25.79,13.60
-37.845371,145.110000,25.79,13.60
-37.845000,145.110000,87.77,19.10
-37.854253,145.116558,49.25,11.05
-37.854253,145.116558,49.25,11.05
-37.845000,145.110000,87.77,19.10
-37.854253,145.116558,49.25,11.05
-37.845000,145.110000,87.77,19.10
-37.854899,145.110000,27.11,10.11
-37.854899,145.110000,27.11,10.11
-37.854899,145.110000,27.11,10.11
-37.850402,145.118481,59.64,20.57
-37.850402,145.118481,59.64,20.57
-37.855000,145.117276,66.08,20.07
-37.845000,145.112957,49.16,19.20
-37.845000,145.112957,49.16,19.20
-37.855000,145.117276,66.08,20.07
-37.855000,145.117276,66.08,20.07
-37.850402,145.118481,59.64,20.57
-37.845000,145.112957,49.16,19.20
-37.845000,145.112827,36.46,11.44
-37.845000,145.112827,36.46,11.44
-37.845000,145.112827,36.46,11.44
-37.852578,145.113637,84.80,17.81
-37.852578,145.113637,84.80,17.81
-37.852578,145.113637,84.80,17.81
-37.854435,145.119703,81.06,21.24
-37.854435,145.119703,81.06,21.24
-37.854435,145.119703,81.06,21.24
-37.855000,145.112657,77.37,11.37
-37.855000,145.112657,77.37,11.37
-37.845000,145.113853,41.72,15.77
-37.845000,145.113853,41.72,15.77
-37.855000,145.112657,77.37,11.37
-37.845000,145.113853,41.72,15.77
-37.846756,145.112524,49.88,13.85
-37.846756,145.112524,49.88,13.85
-37.846756,145.112524,49.88,13.85
-37.850537,145.118339,45.82,11.15
-37.850537,145.118339,45.82,11.15
-37.850537,145.118339,45.82,11.15
-37.852748,145.120000,76.71,11.68
-37.852748,145.120000,76.71,11.68
-37.852748,145.120000,76.71,11.68
-37.851419,145.115047,73.63,23.72
-37.850589,145.111503,90.91,18.88
-37.845000,145.110307,10.99,15.86
-37.851419,145.115047,73.63,23.72
-37.851419,145.115047,73.63,23.72
-37.850589,145.111503,90.91,18.88
-37.845000,145.110307,10.99,15.86
-37.850589,145.111503,90.91,18.88
-37.845000,145.110307,10.99,15.86
-37.848904,145.114966,68.92,23.31
-37.848904,145.114966,68.92,23.31
-37.848904,145.114966,68.92,23.31
-37.855000,145.120000,17.27,23.55
-37.855000,145.120000,17.27,23.55
-37.855000,145.120000,17.27,23.55
-37.848507,145.110771,99.96,17.76
-37.848507,145.110771,99.96,17.76
-37.848507,145.110771,99.96,17.76
-37.845000,145.110000,7.62,16.11
-37.845000,145.110000,7.62,16.11
-37.845000,145.110000,7.62,16.11
-37.849552,145.113348,32.29,24.29
-37.849552,145.113348,32.29,24.29
-37.849552,145.113348,32.29,24.29
-37.853790,145.111638,62.93,11.56
-37.853790,145.111638,62.93,11.56
-37.853790,145.111638,62.93,11.56
-37.853769,145.120000,38.96,17.57
-37.853769,145.120000,38.96,17.57
-37.853769,145.120000,38.96,17.57
-37.853429,145.110000,29.57,12.53
-37.853429,145.110000,29.57,12.53
-37.853429,145.110000,29.57,12.53
-37.845000,145.112002,40.35,24.54
-37.845000,145.112002,40.35,24.54
-37.845000,145.112002,40.35,24.54
-37.855000,145.111434,12.12,12.21
-37.855000,145.111434,12.12,12.21
-37.855000,145.111434,12.12,12.21
-37.846426,145.114964,64.45,10.45
-37.846426,145.114964,64.45,10.45
-37.846426,145.114964,64.45,10.45
-37.850830,145.120000,47.01,14.88
-37.850830,145.120000,47.01,14.88
-37.850830,145.120000,47.01,14.88
-37.850328,145.110638,53.87,20.03
-37.850328,145.110638,53.87,20.03
-37.849015,145.116915,87.25,14.14
-37.849015,145.116915,87.25,14.14
-37.850328,145.110638,53.87,20.03
-37.849015,145.116915,87.25,14.14
-37.845000,145.111082,36.05,10.08
-37.845000,145.111082,36.05,10.08
-37.845000,145.111082,36.05,10.08
-37.852110,145.111194,15.74,18.08
-37.852110,145.111194,15.74,18.08
-37.852110,145.111194,15.74,18.08
-37.855000,145.115483,50.63,16.79
-37.855000,145.115483,50.63,16.79
-37.855000,145.115483,50.63,16.79
-37.848953,145.110000,96.88,16.59
-37.845000,145.110000,82.32,21.47
-37.845000,145.110000,82.32,21.47
-37.848953,145.110000,96.88,16.59
-37.848953,145.110000,96.88,16.59
-37.845000,145.110000,82.32,21.47
-37.847573,145.119156,59.29,23.47
-37.847573,145.119156,59.29,23.47
-37.847573,145.119156,59.29,23.47
-37.850471,145.116123,20.40,20.53
-37.850471,145.116123,20.40,20.53
-37.850471,145.116123,20.40,20.53
-37.855000,145.119776,71.43,21.02
-37.855000,145.119776,71.43,21.02
-37.855000,145.119776,71.43,21.02
-37.852857,145.110000,33.64,19.86
-37.850050,145.120000,66.72,10.20
-37.845000,145.110000,6.46,19.96
-37.852857,145.110000,33.64,19.86
-37.850050,145.120000,66.72,10.20
-37.845000,145.110000,6.46,19.96
-37.850050,145.120000,66.72,10.20
-37.845000,145.110000,6.46,19.96
-37.852857,145.110000,33.64,19.86
-37.851060,145.117899,78.50,11.76
-37.851060,145.117899,78.50,11.76
-37.851060,145.117899,78.50,11.76
-37.853745,145.118625,41.28,18.84
-37.853745,145.118625,41.28,18.84
-37.845000,145.110000,17.70,14.45
-37.855000,145.114247,26.73,24.98
-37.853745,145.118625,41.28,18.84
-37.855000,145.114247,26.73,24.98
-37.845000,145.110000,17.70,14.45
-37.845895,145.117102,25.05,10.96
-37.845000,145.110000,17.70,14.45
-37.855000,145.114247,26.73,24.98
-37.845895,145.117102,25.05,10.96
-37.846477,145.119902,80.41,23.56
-37.846477,145.119902,80.41,23.56
-37.845895,145.117102,25.05,10.96
-37.846477,145.119902,80.41,23.56
-37.855000,145.120000,44.72,19.25
-37.855000,145.120000,44.72,19.25
-37.855000,145.120000,44.72,19.25
-37.855000,145.117445,96.96,21.61
-37.845273,145.112553,18.90,22.95
-37.845273,145.112553,18.90,22.95
-37.845273,145.112553,18.90,22.95
-37.855000,145.117445,96.96,21.61
-37.855000,145.117445,96.96,21.61
-37.849290,145.116577,79.74,13.44
-37.849290,145.116577,79.74,13.44
-37.849290,145.116577,79.74,13.44
-37.849874,145.113555,23.96,17.55
-37.849874,145.113555,23.96,17.55
-37.849874,145.113555,23.96,17.55
-37.854025,145.117021,28.94,13.93
-37.854025,145.117021,28.94,13.93
-37.854025,145.117021,28.94,13.93
-37.846267,145.111557,64.07,20.00
-37.851341,145.118503,83.45,11.28
-37.851341,145.118503,83.45,11.28
-37.851341,145.118503,83.45,11.28
-37.846267,145.111557,64.07,20.00
-37.846267,145.111557,64.07,20.00
-37.849682,145.116244,5.15,20.39
-37.849682,145.116244,5.15,20.39
-37.849682,145.116244,5.15,20.39
-37.849738,145.116497,5.57,22.37
-37.849738,145.116497,5.57,22.37
-37.849738,145.116497,5.57,22.37
-37.851992,145.113236,92.23,11.52
-37.851992,145.113236,92.23,11.52
-37.851992,145.113236,92.23,11.52
-37.852814,145.118654,48.00,13.82
-37.852814,145.118654,48.00,13.82
-37.852814,145.118654,48.00,13.82
-37.846318,145.116116,76.89,12.98
-37.846318,145.116116,76.89,12.98
-37.846318,145.116116,76.89,12.98
-37.845000,145.116120,92.43,18.48
-37.845000,145.116120,92.43,18.48
-37.845000,145.116120,92.43,18.48
-37.847372,145.120000,57.49,17.63
-37.847372,145.120000,57.49,17.63
-37.847372,145.120000,57.49,17.63
-37.847849,145.118094,62.36,17.39
-37.851581,145.116334,28.06,10.46
-37.847849,145.118094,62.36,17.39
-37.851581,145.116334,28.06,10.46
-37.851581,145.116334,28.06,10.46
-37.847849,145.118094,62.36,17.39
-37.845000,145.111778,98.63,20.81
-37.845000,145.111778,98.63,20.81
-37.845000,145.111778,98.63,20.81
-37.845000,145.116844,64.04,17.43
-37.845000,145.116844,64.04,17.43
-37.845000,145.116844,64.04,17.43
-37.845000,145.120000,62.85,21.55
-37.845000,145.120000,62.85,21.55
-37.845000,145.120000,62.85,21.55
-37.851677,145.118066,31.74,14.04
-37.851677,145.118066,31.74,14.04
-37.851677,145.118066,31.74,14.04
-37.852519,145.120000,96.10,11.01
-37.845000,145.113189,12.24,15.58
-37.845000,145.113189,12.24,15.58
-37.845000,145.113189,12.24,15.58
-37.852519,145.120000,96.10,11.01
-37.852519,145.120000,96.10,11.01
-37.845000,145.115594,90.68,20.72
-37.845000,145.115594,90.68,20.72
-37.845000,145.115594,90.68,20.72
-37.846219,145.120000,87.31,24.09
-37.846219,145.120000,87.31,24.09
-37.846219,145.120000,87.31,24.09
-37.855000,145.118424,52.04,18.82
-37.855000,145.118424,52.04,18.82
-37.855000,145.118424,52.04,18.82
-37.846734,145.115658,80.30,21.00
-37.851607,145.120000,22.69,21.94
-37.846734,145.115658,80.30,21.00
-37.851607,145.120000,22.69,21.94
-37.851607,145.120000,22.69,21.94
-37.846734,145.115658,80.30,21.00
-37.846768,145.111244,2.95,18.31
-37.846768,145.111244,2.95,18.31
-37.846768,145.111244,2.95,18.31
-37.846300,145.120000,63.98,15.04
-37.846300,145.120000,63.98,15.04
-37.846300,145.120000,63.98,15.04
-37.855000,145.116354,42.87,18.03
-37.855000,145.116354,42.87,18.03
-37.855000,145.116354,42.87,18.03
-37.851898,145.120000,19.72,17.46
-37.851898,145.120000,19.72,17.46
-37.851898,145.120000,19.72,17.46
-37.845000,145.110000,20.05,24.13
-37.845000,145.110000,20.05,24.13
-37.845000,145.110000,20.05,24.13
-37.847915,145.115145,85.58,24.34
-37.847915,145.115145,85.58,24.34
-37.847915,145.115145,85.58,24.34
-37.845000,145.118727,96.52,12.34
-37.845000,145.118727,96.52,12.34
-37.845000,145.118727,96.52,12.34
-37.855000,145.118633,84.31,20.18
-37.846945,145.120000,12.37,10.21
-37.855000,145.118633,84.31,20.18
